Order ID,Region,Country,City,Sales Representative,Customer Name,Customer Type,Sales Channel,Order Priority,Order Date,Ship Date,Item Category,Sub-Category,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit,Discount Applied (%),Tax (8%),Payment Method,Order Status,Shipping Carrier,Customer Segment
2000824,Middle East & Africa,UAE,Khor Fakkan,Charles Johnson,Susan Williams,Consumer,Partner,Medium,2022-02-08 00:00:00,2022-02-18 00:00:00,Home Appliances,Blenders,386,393.22,279.61,151782.92,107929.46,43853.46,13,12142.63,Direct Debit,Processing,UPS,Individual
2000825,Middle East & Africa,South Africa,Port Elizabeth,Charles Johnson,David Taylor,Consumer,Offline,Medium,2023-06-19 00:00:00,2023-06-28 00:00:00,Home Appliances,Washers,81,957.31,629.53,77542.11,50991.93,26550.18,1,6203.37,Wire Transfer,Returned,DHL,Enterprise
2000826,Asia-Pacific,China,Chongqing,Joseph Jones,Elizabeth Williams,Corporate,Offline,Critical,2023-04-16 00:00:00,2023-04-24 00:00:00,Clothing,Shoes,388,368.04,204.8,142799.52,79462.4,63337.12,7,11423.96,Direct Debit,Completed,UPS,Enterprise
2000827,Middle East & Africa,UAE,Kalba,Emily Thompson,Mark Robinson,Corporate,Partner,Medium,2023-03-08 00:00:00,2023-03-15 00:00:00,Electronics,Tablets,400,276.22,162.57,110488.0,65028.0,45460.0,19,8839.04,Credit Card,Returned,Local Courier,Enterprise
2000828,Middle East & Africa,Egypt,Port Said,Emily Thompson,Richard Davis,Consumer,Offline,Critical,2022-08-11 00:00:00,2022-08-14 00:00:00,Electronics,Cameras,340,362.75,264.63,123335.0,89974.2,33360.8,12,9866.8,Direct Debit,Completed,Local Courier,SME
2000829,Middle East & Africa,South Africa,Bloemfontein,Andrew Hernandez,Karen Lopez,Consumer,Partner,Low,2023-01-16 00:00:00,2023-01-24 00:00:00,Office Supplies,Pens,323,21.18,11.77,6841.14,3801.71,3039.43,8,547.29,Credit Card,Completed,UPS,SME
2000830,Europe,France,Nantes,James Clark,Ashley Clark,Home Office,Partner,Critical,2023-09-27 00:00:00,2023-10-03 00:00:00,Furniture,Chairs,399,1059.95,688.86,422920.05,274855.14,148064.91,11,33833.6,PayPal,Returned,Local Courier,Individual
2000831,Latin America,Brazil,Recife,James Robinson,Ashley Johnson,Corporate,Retail,Low,2022-04-23 00:00:00,2022-04-26 00:00:00,Furniture,Sofas,127,283.19,211.44,35965.13,26852.88,9112.25,20,2877.21,Credit Card,Cancelled,DHL,SME
2000832,Latin America,Chile,Arica,James Robinson,Robert Anderson,Home Office,Offline,High,2023-06-01 00:00:00,2023-06-04 00:00:00,Clothing,Shoes,301,665.35,462.86,200270.35,139320.86,60949.49,5,16021.63,PayPal,Returned,DHL,Enterprise
2000833,Latin America,Chile,Arica,James Robinson,Linda Jackson,Consumer,Partner,Low,2023-05-08 00:00:00,2023-05-09 00:00:00,Furniture,Chairs,313,758.63,465.04,237451.19,145557.52,91893.67,19,18996.1,Wire Transfer,Cancelled,UPS,Individual
2000834,Latin America,Brazil,Porto Alegre,Linda Martin,Anthony Thomas,Consumer,Online,Medium,2023-03-28 00:00:00,2023-04-06 00:00:00,Home Appliances,Microwaves,319,519.08,342.51,165586.52,109260.69,56325.83,3,13246.92,Wire Transfer,Processing,Local Courier,SME
2000835,Europe,Spain,Murcia,Karen Ramirez,Donna Sanchez,Corporate,Offline,Low,2023-01-28 00:00:00,2023-02-04 00:00:00,Clothing,Shirts,27,734.55,470.68,19832.85,12708.36,7124.49,7,1586.63,Credit Card,Cancelled,Local Courier,Individual
2000836,North America,Canada,Quebec City,Matthew Garcia,Sandra Garcia,Home Office,Online,High,2023-08-17 00:00:00,2023-08-26 00:00:00,Furniture,Chairs,138,470.59,293.28,64941.42,40472.64,24468.78,11,5195.31,Credit Card,Processing,Local Courier,Individual
2000837,Asia-Pacific,China,Nanjing,Nancy Gonzalez,John Lee,Home Office,Retail,Low,2022-05-20 00:00:00,2022-05-24 00:00:00,Furniture,Chairs,251,844.83,620.23,212052.33,155677.73,56374.6,7,16964.19,PayPal,Returned,DHL,Individual
2000838,North America,Mexico,León,Matthew Garcia,Jennifer Williams,Home Office,Offline,Low,2023-05-12 00:00:00,2023-05-21 00:00:00,Office Supplies,Binders,44,649.13,353.11,28561.72,15536.84,13024.88,12,2284.94,Direct Debit,Completed,UPS,SME
2000839,Asia-Pacific,South Korea,Goyang,Paul Lopez,John Martin,Corporate,Retail,Low,2023-12-06 00:00:00,2023-12-16 00:00:00,Furniture,Tables,245,958.69,487.49,234879.05,119435.05,115444.0,18,18790.32,Direct Debit,Cancelled,Local Courier,SME
2000840,North America,Canada,Winnipeg,Robert Thompson,Robert Wilson,Corporate,Retail,Low,2022-12-18 00:00:00,2022-12-25 00:00:00,Furniture,Chairs,246,777.78,425.66,191333.88,104712.36,86621.52,20,15306.71,Direct Debit,Returned,DHL,SME
2000841,Middle East & Africa,South Africa,East London,Emily Thompson,Barbara Rodriguez,Home Office,Online,Low,2023-09-18 00:00:00,2023-09-21 00:00:00,Home Appliances,Blenders,60,648.66,429.67,38919.6,25780.2,13139.4,20,3113.57,Direct Debit,Cancelled,UPS,Individual
2000842,Middle East & Africa,UAE,Dubai,Charles Johnson,Margaret Clark,Home Office,Partner,High,2022-09-19 00:00:00,2022-09-29 00:00:00,Furniture,Chairs,193,996.47,718.17,192318.71,138606.81,53711.9,0,15385.5,PayPal,Processing,UPS,Individual
2000843,North America,USA,Dallas,Matthew Garcia,Anthony Johnson,Corporate,Online,Critical,2023-01-15 00:00:00,2023-01-17 00:00:00,Furniture,Chairs,353,1156.12,730.78,408110.36,257965.34,150145.02,16,32648.83,PayPal,Processing,DHL,SME
2000844,Latin America,Argentina,Rosario,James Robinson,Paul Miller,Home Office,Partner,High,2022-10-29 00:00:00,2022-11-08 00:00:00,Furniture,Chairs,85,139.29,101.38,11839.65,8617.3,3222.35,13,947.17,PayPal,Processing,Local Courier,Individual
2000845,North America,Canada,Hamilton,Christopher Anderson,Patricia Gonzalez,Consumer,Retail,Medium,2022-07-27 00:00:00,2022-07-31 00:00:00,Electronics,Cameras,211,356.18,190.51,75153.98,40197.61,34956.37,12,6012.32,PayPal,Returned,FedEx,SME
2000846,Asia-Pacific,China,Xi'an,Nancy Gonzalez,Daniel Perez,Home Office,Partner,High,2022-12-05 00:00:00,2022-12-09 00:00:00,Electronics,Smartphones,244,288.05,192.56,70284.2,46984.64,23299.56,8,5622.74,PayPal,Completed,DHL,Individual
2000847,Europe,France,Strasbourg,Thomas Clark,John Thompson,Consumer,Online,Critical,2023-06-07 00:00:00,2023-06-17 00:00:00,Furniture,Beds,195,461.35,242.91,89963.25,47367.45,42595.8,2,7197.06,Credit Card,Cancelled,Local Courier,SME
2000848,Asia-Pacific,India,Mumbai,Karen Jones,Mark Lee,Home Office,Partner,High,2023-12-11 00:00:00,2023-12-16 00:00:00,Electronics,Tablets,289,335.69,170.79,97014.41,49358.31,47656.1,2,7761.15,Credit Card,Completed,Local Courier,Individual
2000849,Europe,France,Montpellier,Paul Smith,Michelle Johnson,Home Office,Online,High,2022-04-28 00:00:00,2022-05-01 00:00:00,Home Appliances,Blenders,159,820.18,572.34,130408.62,91002.06,39406.56,6,10432.69,Wire Transfer,Cancelled,FedEx,SME
2000850,Asia-Pacific,China,Shanghai,Paul Lopez,Joseph Martin,Consumer,Online,Medium,2023-06-04 00:00:00,2023-06-14 00:00:00,Office Supplies,Binders,153,653.32,458.94,99957.96,70217.82,29740.14,20,7996.64,Wire Transfer,Completed,DHL,SME
2000851,Europe,UK,Manchester,James Clark,William Clark,Consumer,Online,Critical,2022-11-14 00:00:00,2022-11-21 00:00:00,Electronics,Cameras,338,691.15,490.56,233608.7,165809.28,67799.42,9,18688.7,Direct Debit,Processing,UPS,Individual
2000852,North America,Canada,Kitchener,Christopher Anderson,Sandra Jackson,Consumer,Online,Medium,2022-04-13 00:00:00,2022-04-22 00:00:00,Toys,Action Figures,83,1119.2,675.17,92893.6,56039.11,36854.49,19,7431.49,Wire Transfer,Returned,UPS,SME
2000853,North America,Canada,Toronto,Emily Thompson,Steven Martin,Corporate,Online,Critical,2023-08-12 00:00:00,2023-08-18 00:00:00,Furniture,Chairs,131,738.41,531.1,96731.71,69574.1,27157.61,3,7738.54,PayPal,Processing,DHL,Enterprise
2000854,Latin America,Brazil,São Paulo,Kimberly Smith,David Lewis,Corporate,Online,Critical,2023-11-07 00:00:00,2023-11-13 00:00:00,Electronics,Smartphones,189,362.69,211.43,68548.41,39960.27,28588.14,1,5483.87,Wire Transfer,Cancelled,UPS,Enterprise
2000855,Asia-Pacific,South Korea,Seoul,James Taylor,Andrew Ramirez,Home Office,Online,High,2022-08-28 00:00:00,2022-09-07 00:00:00,Clothing,Jeans,380,1062.98,790.98,403932.4,300572.4,103360.0,6,32314.59,Wire Transfer,Returned,FedEx,Individual
2000856,Europe,Spain,Palma,Paul Smith,Mark Miller,Home Office,Offline,Medium,2023-06-06 00:00:00,2023-06-07 00:00:00,Office Supplies,Envelopes,106,955.47,616.57,101279.82,65356.42,35923.4,3,8102.39,PayPal,Processing,FedEx,SME
2000857,Europe,France,Bordeaux,Thomas Clark,Joseph Lopez,Home Office,Online,Medium,2023-05-03 00:00:00,2023-05-05 00:00:00,Clothing,Jackets,369,155.98,93.48,57556.62,34494.12,23062.5,7,4604.53,PayPal,Completed,DHL,SME
2000858,Latin America,Brazil,Rio de Janeiro,Kimberly Smith,Joshua Brown,Home Office,Online,High,2023-02-19 00:00:00,2023-02-27 00:00:00,Home Appliances,Washers,58,730.26,430.0,42355.08,24940.0,17415.08,6,3388.41,Wire Transfer,Returned,DHL,Enterprise
2000859,Asia-Pacific,South Korea,Busan,Karen Jones,Sandra Wilson,Consumer,Retail,Medium,2022-07-21 00:00:00,2022-07-30 00:00:00,Toys,Board Games,352,713.34,363.45,251095.68,127934.4,123161.28,3,20087.65,PayPal,Completed,DHL,SME
2000860,Latin America,Argentina,Mar del Plata,Kimberly Smith,Sarah Gonzalez,Home Office,Retail,Medium,2023-02-01 00:00:00,2023-02-08 00:00:00,Clothing,Jackets,375,821.2,493.1,307950.0,184912.5,123037.5,2,24636.0,Credit Card,Completed,UPS,Individual
2000861,North America,USA,San Jose,Emily Thompson,David Garcia,Home Office,Offline,Critical,2022-07-09 00:00:00,2022-07-12 00:00:00,Office Supplies,Envelopes,22,155.98,101.16,3431.56,2225.52,1206.04,1,274.52,PayPal,Cancelled,DHL,SME
2000862,Europe,Spain,Las Palmas,Thomas Clark,Jennifer Jones,Consumer,Offline,Medium,2023-12-29 00:00:00,2024-01-03 00:00:00,Furniture,Sofas,368,483.05,276.24,177762.4,101656.32,76106.08,7,14220.99,Wire Transfer,Completed,FedEx,Individual
2000863,North America,Canada,Winnipeg,Barbara Thompson,Michael Johnson,Corporate,Offline,Low,2022-01-15 00:00:00,2022-01-19 00:00:00,Electronics,Laptops,294,1060.6,742.84,311816.4,218394.96,93421.44,9,24945.31,Direct Debit,Returned,Local Courier,Enterprise
2000864,Latin America,Chile,Iquique,Kimberly Smith,Emily Clark,Home Office,Offline,Low,2023-01-15 00:00:00,2023-01-23 00:00:00,Electronics,Cameras,88,49.28,36.57,4336.64,3218.16,1118.48,13,346.93,Direct Debit,Returned,UPS,SME
2000865,Asia-Pacific,India,Pune,Joseph Jones,Kimberly Johnson,Consumer,Online,Low,2023-10-22 00:00:00,2023-10-25 00:00:00,Home Appliances,Microwaves,334,1145.4,622.71,382563.6,207985.14,174578.46,11,30605.09,Credit Card,Completed,UPS,Enterprise
2000866,Europe,UK,Glasgow,Donald Ramirez,Patricia Johnson,Corporate,Offline,Low,2023-05-10 00:00:00,2023-05-16 00:00:00,Toys,Action Figures,44,962.97,685.44,42370.68,30159.36,12211.32,7,3389.65,Wire Transfer,Completed,UPS,Enterprise
2000867,North America,USA,New York,Barbara Thompson,Ashley Thomas,Consumer,Offline,Medium,2023-06-05 00:00:00,2023-06-12 00:00:00,Home Appliances,Washers,392,816.48,474.84,320060.16,186137.28,133922.88,12,25604.81,PayPal,Returned,DHL,SME
2000868,Latin America,Argentina,Salta,Linda Martin,Richard Martinez,Consumer,Offline,Critical,2022-02-26 00:00:00,2022-03-08 00:00:00,Office Supplies,Pens,289,721.64,413.9,208553.96,119617.1,88936.86,15,16684.32,PayPal,Cancelled,DHL,SME
2000869,North America,USA,Los Angeles,Matthew Garcia,Steven Rodriguez,Consumer,Retail,Critical,2023-06-23 00:00:00,2023-06-25 00:00:00,Clothing,Jackets,195,191.22,136.26,37287.9,26570.7,10717.2,6,2983.03,Direct Debit,Returned,FedEx,Enterprise
2000870,Asia-Pacific,Japan,Osaka,Paul Lopez,Sandra White,Corporate,Partner,Medium,2023-09-14 00:00:00,2023-09-23 00:00:00,Electronics,Cameras,167,264.36,188.5,44148.12,31479.5,12668.62,10,3531.85,Direct Debit,Cancelled,DHL,Individual
2000871,Asia-Pacific,Australia,Canberra,Joseph Jones,Richard Brown,Home Office,Retail,Low,2023-05-06 00:00:00,2023-05-09 00:00:00,Home Appliances,Fridges,91,107.05,59.3,9741.55,5396.3,4345.25,15,779.32,Credit Card,Cancelled,FedEx,Individual
2000872,Asia-Pacific,Japan,Nagoya,Joseph Jones,Susan Taylor,Consumer,Retail,High,2023-03-31 00:00:00,2023-04-01 00:00:00,Toys,Dolls,313,441.56,255.57,138208.28,79993.41,58214.87,16,11056.66,PayPal,Returned,Local Courier,SME
2000873,Middle East & Africa,Saudi Arabia,Riyadh,Charles Johnson,Margaret Hernandez,Home Office,Partner,Low,2023-03-10 00:00:00,2023-03-11 00:00:00,Clothing,Shoes,138,457.1,332.33,63079.8,45861.54,17218.26,3,5046.38,Direct Debit,Completed,DHL,SME
2000874,North America,USA,Chicago,Emily Thompson,Michelle Taylor,Corporate,Partner,Medium,2022-08-11 00:00:00,2022-08-12 00:00:00,Clothing,Shirts,259,896.89,502.34,232294.51,130106.06,102188.45,13,18583.56,Wire Transfer,Processing,UPS,SME
2000875,North America,Canada,Vancouver,Matthew Garcia,Matthew Brown,Consumer,Offline,Medium,2023-05-01 00:00:00,2023-05-09 00:00:00,Toys,Dolls,20,900.27,477.19,18005.4,9543.8,8461.6,4,1440.43,Direct Debit,Returned,FedEx,Individual
2000876,Middle East & Africa,South Africa,Sandton,Joshua Moore,Sandra Gonzalez,Consumer,Retail,Critical,2022-01-20 00:00:00,2022-01-28 00:00:00,Furniture,Sofas,213,708.25,418.66,150857.25,89174.58,61682.67,8,12068.58,Wire Transfer,Processing,Local Courier,Individual
2000877,Europe,Italy,Palermo,James Clark,Patricia Anderson,Corporate,Retail,Medium,2023-06-16 00:00:00,2023-06-26 00:00:00,Clothing,Jackets,188,94.24,51.56,17717.12,9693.28,8023.84,14,1417.37,Credit Card,Returned,FedEx,Individual
2000878,Latin America,Argentina,Salta,Elizabeth Johnson,Emily Davis,Home Office,Partner,Critical,2023-09-26 00:00:00,2023-10-03 00:00:00,Toys,Dolls,341,936.08,486.82,319203.28,166005.62,153197.66,1,25536.26,Direct Debit,Processing,DHL,Enterprise
2000879,Middle East & Africa,South Africa,Polokwane,Emily Thompson,Andrew Harris,Consumer,Retail,High,2022-02-12 00:00:00,2022-02-20 00:00:00,Toys,Board Games,7,854.04,557.5,5978.28,3902.5,2075.78,9,478.26,PayPal,Completed,Local Courier,SME
2000880,Asia-Pacific,South Korea,Incheon,James Taylor,Lisa Williams,Corporate,Retail,Low,2022-09-19 00:00:00,2022-09-27 00:00:00,Electronics,Tablets,63,1089.1,616.41,68613.3,38833.83,29779.47,12,5489.06,Wire Transfer,Returned,Local Courier,SME
2000881,North America,USA,Houston,Emily Thompson,Susan Hernandez,Consumer,Offline,High,2023-01-10 00:00:00,2023-01-16 00:00:00,Home Appliances,Blenders,173,612.55,401.81,105971.15,69513.13,36458.02,13,8477.69,PayPal,Completed,DHL,Individual
2000882,Asia-Pacific,China,Beijing,Paul Lopez,Michelle White,Corporate,Partner,Critical,2023-05-14 00:00:00,2023-05-20 00:00:00,Toys,Action Figures,84,868.37,636.39,72943.08,53456.76,19486.32,4,5835.45,Direct Debit,Processing,UPS,SME
2000883,Europe,Spain,Bilbao,Karen Ramirez,Anthony Thomas,Home Office,Online,Low,2023-07-11 00:00:00,2023-07-19 00:00:00,Toys,Puzzles,294,529.27,305.61,155605.38,89849.34,65756.04,13,12448.43,Wire Transfer,Processing,FedEx,Individual
2000884,Europe,Italy,Genoa,Karen Ramirez,Joseph Harris,Consumer,Retail,High,2022-10-29 00:00:00,2022-11-07 00:00:00,Office Supplies,Binders,350,1037.61,600.51,363163.5,210178.5,152985.0,9,29053.08,Direct Debit,Completed,Local Courier,SME
2000885,Latin America,Brazil,Recife,Kimberly Smith,Christopher Thomas,Corporate,Retail,Critical,2023-07-11 00:00:00,2023-07-18 00:00:00,Clothing,Jackets,196,38.63,26.66,7571.48,5225.36,2346.12,2,605.72,PayPal,Returned,UPS,Individual
2000886,North America,USA,Phoenix,Robert Thompson,Mary Robinson,Home Office,Retail,Low,2023-03-20 00:00:00,2023-03-29 00:00:00,Furniture,Chairs,43,755.83,484.39,32500.69,20828.77,11671.92,12,2600.06,Credit Card,Processing,DHL,Individual
2000887,North America,Canada,Montreal,Christopher Anderson,Karen Anderson,Consumer,Online,Low,2023-06-03 00:00:00,2023-06-08 00:00:00,Furniture,Tables,81,448.63,336.0,36339.03,27216.0,9123.03,13,2907.12,PayPal,Cancelled,FedEx,SME
2000888,Asia-Pacific,Australia,Newcastle,Karen Jones,Jessica Clark,Consumer,Partner,High,2022-03-13 00:00:00,2022-03-23 00:00:00,Home Appliances,Microwaves,56,1086.86,561.83,60864.16,31462.48,29401.68,15,4869.13,Direct Debit,Processing,DHL,Individual
2000889,Asia-Pacific,Australia,Wollongong,Joseph Jones,Patricia Martinez,Corporate,Partner,Medium,2023-06-06 00:00:00,2023-06-08 00:00:00,Home Appliances,Blenders,42,1026.46,570.27,43111.32,23951.34,19159.98,13,3448.91,Wire Transfer,Completed,Local Courier,Individual
2000890,North America,Canada,Calgary,Robert Thompson,Donald Robinson,Consumer,Partner,Critical,2022-08-27 00:00:00,2022-08-29 00:00:00,Furniture,Sofas,42,449.14,317.05,18863.88,13316.1,5547.78,3,1509.11,Direct Debit,Completed,DHL,Enterprise
2000891,Europe,UK,Liverpool,Thomas Clark,Mark Jones,Home Office,Online,Critical,2022-03-29 00:00:00,2022-04-05 00:00:00,Office Supplies,Envelopes,254,894.56,525.54,227218.24,133487.16,93731.08,14,18177.46,Direct Debit,Cancelled,DHL,Enterprise
2000892,Middle East & Africa,Egypt,Suez,Emily Thompson,Nancy Williams,Corporate,Partner,Medium,2022-02-20 00:00:00,2022-02-23 00:00:00,Furniture,Beds,29,180.24,130.08,5226.96,3772.32,1454.64,14,418.16,Credit Card,Processing,FedEx,Individual
2000893,Middle East & Africa,Egypt,Mansoura,Joshua Moore,Joshua Perez,Home Office,Online,Medium,2022-03-31 00:00:00,2022-04-05 00:00:00,Clothing,Shirts,254,254.0,150.17,64516.0,38143.18,26372.82,17,5161.28,PayPal,Processing,UPS,SME
2000894,Latin America,Colombia,Bucaramanga,Linda Martin,Mark Lee,Consumer,Offline,High,2023-12-15 00:00:00,2023-12-17 00:00:00,Office Supplies,Paper,213,772.04,521.26,164444.52,111028.38,53416.14,8,13155.56,Wire Transfer,Completed,FedEx,Individual
2000895,Europe,Spain,Madrid,Karen Ramirez,Thomas Harris,Corporate,Partner,Low,2023-12-04 00:00:00,2023-12-14 00:00:00,Home Appliances,Washers,44,325.82,233.08,14336.08,10255.52,4080.56,14,1146.89,Wire Transfer,Completed,Local Courier,Enterprise
2000896,Latin America,Chile,Santiago,Elizabeth Johnson,Donna Martin,Corporate,Retail,Low,2023-01-03 00:00:00,2023-01-04 00:00:00,Electronics,Cameras,304,963.82,650.13,293001.28,197639.52,95361.76,4,23440.1,PayPal,Processing,DHL,SME
2000897,Europe,UK,Leeds,Paul Smith,James Harris,Consumer,Retail,Critical,2022-08-18 00:00:00,2022-08-24 00:00:00,Toys,Dolls,151,1077.31,739.85,162673.81,111717.35,50956.46,20,13013.9,Wire Transfer,Completed,UPS,Enterprise
2000898,Latin America,Argentina,Santa Fe,Kimberly Smith,Elizabeth Miller,Consumer,Offline,Critical,2023-06-04 00:00:00,2023-06-13 00:00:00,Electronics,Laptops,363,176.63,131.15,64116.69,47607.45,16509.24,3,5129.34,Credit Card,Cancelled,DHL,Individual
2000899,Asia-Pacific,Australia,Geelong,Paul Lopez,Emily Perez,Corporate,Online,Low,2022-11-14 00:00:00,2022-11-19 00:00:00,Home Appliances,Fridges,180,288.16,192.28,51868.8,34610.4,17258.4,3,4149.5,Credit Card,Completed,FedEx,Enterprise
2000900,Asia-Pacific,South Korea,Daegu,Nancy Gonzalez,Emily Lewis,Consumer,Partner,High,2022-03-05 00:00:00,2022-03-11 00:00:00,Clothing,Shirts,263,914.82,565.69,240597.66,148776.47,91821.19,5,19247.81,Credit Card,Completed,FedEx,SME
2000901,Middle East & Africa,Saudi Arabia,Mecca,Charles Johnson,Charles Davis,Home Office,Partner,Critical,2022-02-07 00:00:00,2022-02-17 00:00:00,Toys,Board Games,162,441.65,281.13,71547.3,45543.06,26004.24,13,5723.78,Credit Card,Completed,UPS,Individual
2000902,Europe,UK,Sheffield,Donald Ramirez,James Anderson,Home Office,Partner,Critical,2023-11-01 00:00:00,2023-11-09 00:00:00,Home Appliances,Fridges,352,718.98,490.89,253080.96,172793.28,80287.68,0,20246.48,Credit Card,Returned,UPS,Enterprise
2000903,North America,USA,Philadelphia,Barbara Thompson,Karen Ramirez,Home Office,Offline,Low,2023-04-08 00:00:00,2023-04-18 00:00:00,Furniture,Chairs,265,294.87,158.81,78140.55,42084.65,36055.9,19,6251.24,PayPal,Processing,FedEx,Enterprise
2000904,Middle East & Africa,South Africa,Nelspruit,Andrew Hernandez,Linda Thompson,Corporate,Retail,Medium,2023-12-19 00:00:00,2023-12-29 00:00:00,Toys,Board Games,178,484.1,319.38,86169.8,56849.64,29320.16,0,6893.58,PayPal,Cancelled,Local Courier,SME
2000905,North America,Canada,Ottawa,Barbara Thompson,Daniel Thomas,Home Office,Offline,Low,2023-01-16 00:00:00,2023-01-18 00:00:00,Electronics,Tablets,298,27.14,13.61,8087.72,4055.78,4031.94,14,647.02,PayPal,Completed,FedEx,SME
2000906,North America,Mexico,Ciudad Juárez,Barbara Thompson,Andrew Clark,Corporate,Online,Medium,2022-04-30 00:00:00,2022-05-07 00:00:00,Furniture,Tables,124,865.17,622.47,107281.08,77186.28,30094.8,7,8582.49,Direct Debit,Cancelled,Local Courier,SME
2000907,Middle East & Africa,Saudi Arabia,Medina,Jennifer Perez,Joseph Williams,Home Office,Partner,Critical,2023-05-21 00:00:00,2023-05-27 00:00:00,Electronics,Cameras,95,446.8,327.22,42446.0,31085.9,11360.1,11,3395.68,Credit Card,Cancelled,UPS,Enterprise
2000908,Latin America,Argentina,San Juan,Anthony Thompson,Sandra Wilson,Corporate,Online,Medium,2022-02-10 00:00:00,2022-02-18 00:00:00,Toys,Puzzles,262,343.89,186.12,90099.18,48763.44,41335.74,6,7207.93,Wire Transfer,Processing,DHL,Individual
